SubjectID,SubjectName,TrainCount,DevCount,TestCount,TotalCount,PresentInSplits
gnd:4061629-0,Umweltverträgliches Produkt,27,8,1,36,3
gnd:4135175-7,Unterrichtsforschung,22,4,10,36,3
gnd:4188481-4,Völkerstrafrecht,22,4,10,36,3
gnd:4064700-6,Wasserbau,25,8,3,36,3
gnd:4189602-6,Weltliteratur,23,2,11,36,3
gnd:4066573-2,Wissenschaftliche Bibliothek,25,4,7,36,3
gnd:4193317-5,Ästhetische Wahrnehmung,23,2,11,36,3
gnd:4043176-9,Öffentlicher Personennahverkehr,28,4,4,36,3
gnd:4136796-0,Überlebender,24,4,8,36,3
gnd:4112704-3,Beleuchtung,30,6,0,36,2
gnd:4019622-7,Gedenkstätte,28,8,0,36,2
gnd:4210294-7,Allgemeines Gleichgewichtsmodell,26,5,4,35,3
gnd:4002643-7,Arbeitsbelastung,18,8,9,35,3
gnd:4002692-9,Arbeitsgestaltung,25,4,6,35,3
gnd:4068809-4,Arbeitsmobilität,19,4,12,35,3
gnd:4003115-9,Arzneimittel,25,5,5,35,3
gnd:4256521-2,Autoritärer Staat,21,4,10,35,3
gnd:4005962-5,Berufswahl,26,5,4,35,3
gnd:4393622-2,Biokatalyse,24,7,4,35,3
gnd:4139408-2,Biomathematik,26,8,1,35,3
gnd:1109778066,Brexit,27,5,3,35,3
gnd:4008598-3,Buchdruck,28,5,2,35,3
gnd:4009754-7,Chaostheorie,26,6,3,35,3
gnd:4009840-0,Chemische Analyse,25,9,1,35,3
gnd:4070177-3,Cytologie,25,6,4,35,3
gnd:4011474-0,Depression,18,5,12,35,3
gnd:4113415-1,Elektrizitätslehre,25,5,5,35,3
gnd:4014485-9,Elliptische Differentialgleichung,17,9,9,35,3
gnd:1210494086,Energiewende,25,2,8,35,3
gnd:4014904-3,Entscheidung,24,4,7,35,3
gnd:4136846-0,Ernährungsgewohnheit,20,3,12,35,3
gnd:4152826-8,Ernährungssicherung,22,7,6,35,3
gnd:4071026-9,Europagedanke,22,7,6,35,3
gnd:4016278-3,Fahrdynamik,27,5,3,35,3
gnd:4016698-3,Feldtheorie,20,10,5,35,3
gnd:4071507-3,Funde,24,6,5,35,3
gnd:4156209-4,Gefährdung,28,4,3,35,3
gnd:4125234-2,Geistigbehindertenpädagogik,24,1,10,35,3
gnd:4021231-2,Gleichheit,15,8,12,35,3
gnd:4576163-2,Gravitationswellendetektor,27,5,3,35,3
gnd:4194363-6,Grenzüberschreitende Kooperation,25,1,9,35,3
gnd:4022378-4,Gruppe,23,5,7,35,3
gnd:4113826-0,Halbleiterbauelement,20,10,5,35,3
gnd:4026307-1,Hydrogeologie,22,11,2,35,3
gnd:4123409-1,Identitätsfindung,21,6,8,35,3
gnd:4072843-2,Insolvenz,20,3,12,35,3
gnd:4581365-6,Kohlenstoff-Nanoröhre,24,7,4,35,3
gnd:4032518-0,Korrosion,26,7,2,35,3
gnd:4165371-3,Kosmische Strahlung,29,2,4,35,3
gnd:4165992-2,Kulturvermittlung,20,4,11,35,3
gnd:4167306-2,Leistungssteigerung,26,6,3,35,3
gnd:7540075-3,MIMO,24,6,5,35,3
gnd:4037379-4,Mannigfaltigkeit,24,6,5,35,3
gnd:4038390-8,Mehrkörpersystem,23,10,2,35,3
gnd:4039687-3,Mittelhochdeutsch,20,4,11,35,3
gnd:4549167-7,Operations Management,23,3,9,35,3
gnd:4045503-8,Pferd,22,10,3,35,3
gnd:4225698-7,Raum (Motiv),25,3,7,35,3
gnd:4177306-8,Reduktion,28,3,4,35,3
gnd:4049416-0,Religionspolitik,24,2,9,35,3
gnd:4197011-1,Reproduktionsmedizin,23,6,6,35,3
gnd:4057808-2,Strafvollzug,22,3,10,35,3
gnd:4192548-8,Systemische Therapie,21,4,10,35,3
gnd:4194901-8,Tierethik,24,5,6,35,3
gnd:4185917-0,Transparenz,24,5,6,35,3
gnd:4186820-1,Unabhängigkeit,17,4,14,35,3
gnd:4124394-8,Verkaufsgespräch,20,8,7,35,3
gnd:4063465-6,Videospiel,20,7,8,35,3
gnd:4215427-3,Wavelet,29,3,3,35,3
gnd:4356308-9,Web-Seite,25,8,2,35,3
gnd:4066611-6,Wissenschaftssoziologie,26,3,6,35,3
gnd:4117707-1,Zeiteinteilung,23,3,9,35,3
gnd:4365362-5,Zugehörigkeit,24,6,5,35,3
gnd:4075581-2,Öffentliches Unternehmen,16,2,17,35,3
gnd:4004296-0,Bakterien,25,10,0,35,2
gnd:4001420-4,Altenpflege,24,3,7,34,3
gnd:4112598-8,Artenschutz,20,7,7,34,3
gnd:4129464-6,Ausgrabung,25,4,5,34,3
gnd:4003841-5,Außenhandelspolitik,25,5,4,34,3
gnd:4004927-9,Bauschaden,24,6,4,34,3
gnd:4144863-7,Beschichtung,25,7,2,34,3
gnd:1069505412,Cyber-physisches System,23,6,5,34,3
gnd:4127613-9,Datenbankentwurf,25,6,3,34,3
gnd:4790005-2,Ecocriticism,22,6,6,34,3
gnd:4133665-3,Elektrizitätserzeugung,23,8,3,34,3
gnd:4138552-4,Elektromagnetische Verträglichkeit,26,4,4,34,3
gnd:4380940-6,Elektronische Bibliothek,21,9,4,34,3
gnd:4128593-1,Erlebnispädagogik,25,6,3,34,3
gnd:4015464-6,Erzählung,24,4,6,34,3
gnd:4133736-0,Familiensoziologie,20,5,9,34,3
gnd:4016674-0,Feldforschung,17,3,14,34,3
gnd:4125057-6,Frauenbild,22,4,8,34,3
gnd:4018218-6,Frauenemanzipation,21,3,10,34,3
gnd:4291675-6,Gentrifizierung,17,9,8,34,3
gnd:4020774-2,Gesundheitsverhalten,23,4,7,34,3
gnd:4157525-8,Gleichstellung,22,5,7,34,3
gnd:4113829-6,Halbleiterphysik,22,8,4,34,3
gnd:4023226-8,Handelsbetrieb,16,9,9,34,3
gnd:4114116-7,Juristische Methodik,23,3,8,34,3
gnd:4132262-9,Kinderschutz,22,3,9,34,3
gnd:4031177-6,Klimatechnik,22,8,4,34,3
gnd:4164538-8,Kohlenstoff,22,7,5,34,3
gnd:4034863-5,Lebensform,23,4,7,34,3
gnd:4123619-1,Lebensmittelinhaltsstoff,27,4,3,34,3
gnd:4343361-3,Lebensmittelqualität,26,4,4,34,3
gnd:4074166-7,Lernpsychologie,20,7,7,34,3
gnd:4074577-6,Marke,24,4,6,34,3
gnd:4003966-3,Maschinelle Übersetzung,29,3,2,34,3
gnd:4074685-9,Meereskunde,28,4,2,34,3
gnd:4065004-2,Militärpolitik,23,4,7,34,3
gnd:4130981-9,Modernisierung (Bauwesen),22,6,6,34,3
gnd:4041279-9,Nation,22,4,8,34,3
gnd:4041408-5,Naturphilosophie,18,5,11,34,3
gnd:7563495-8,Neues Steuerungsmodell,18,4,12,34,3
gnd:4042110-7,Nichtlineares System,29,4,1,34,3
gnd:4044614-1,Parameterschätzung,25,8,1,34,3
gnd:4048442-7,Rassendiskriminierung,22,3,9,34,3
gnd:4048507-9,Rationalität,25,2,7,34,3
gnd:4177169-2,Rechenschwäche,23,3,8,34,3
gnd:106969780X,Russisch-Ukrainischer Krieg,21,1,12,34,3
gnd:4053532-0,Schulpolitik,17,8,9,34,3
gnd:4053534-4,Schulpraktikum,16,2,16,34,3
gnd:4136324-3,Schulsozialarbeit,14,6,14,34,3
gnd:4055695-5,Sozialdemokratie,21,3,10,34,3
gnd:4055740-6,Soziale Wahrnehmung,16,6,12,34,3
gnd:4056666-3,Staatsrecht,19,2,13,34,3
gnd:4700381-9,Stadtumbau,27,6,1,34,3
gnd:4058171-8,Studentenbewegung,21,3,10,34,3
gnd:4809615-5,Systembiologie,27,5,2,34,3
gnd:4117388-0,VLSI,22,8,4,34,3
gnd:4062937-5,Verkehrsinfrastruktur,24,5,5,34,3
gnd:4062962-4,Verkehrssicherheit,25,6,3,34,3
gnd:4063180-1,Versicherungsbetrieb,21,7,6,34,3
gnd:1081489480,Virtuelle Währung,18,9,7,34,3
gnd:4064037-1,Vorurteil,28,2,4,34,3
gnd:4121894-2,Wahrscheinlichkeitsverteilung,22,6,6,34,3
gnd:4064698-1,Wasseraufbereitung,28,4,2,34,3
gnd:4189699-3,Werterziehung,26,5,3,34,3
gnd:4117636-4,Wertwandel,17,5,12,34,3
gnd:4079320-5,Willensfreiheit,23,3,8,34,3
gnd:4205605-6,Wissensorganisation,25,4,5,34,3
gnd:4067689-4,Zerstörungsfreie Werkstoffprüfung,25,7,2,34,3
gnd:4143389-0,Aufgabensammlung,29,3,1,33,3
gnd:4068943-8,Aufmerksamkeit,24,1,8,33,3
gnd:4069008-8,Auslegung,22,1,10,33,3
gnd:4003743-5,Ausländischer Arbeitnehmer,22,4,7,33,3
gnd:4143713-5,Autonomes System,25,7,1,33,3
gnd:4221531-6,Biokompatibilität,24,6,3,33,3
gnd:4467617-7,Cascading Style Sheets,22,8,3,33,3
gnd:4192674-2,Disziplin (Wissenschaft),20,4,9,33,3
gnd:4013630-9,Ehe,19,5,9,33,3
gnd:4013793-4,Eigentum,20,4,9,33,3
gnd:4667841-4,Elfter September,22,6,5,33,3
gnd:4014651-0,Endliche Gruppe,25,6,2,33,3
gnd:4124833-8,Energiemanagement,26,4,3,33,3
gnd:4130688-0,Energierecht,24,4,5,33,3
gnd:4546895-3,Entwurfsmuster,27,5,1,33,3
gnd:4015134-7,Erdbeben,22,7,4,33,3
gnd:4015286-8,Erkenntnis,20,4,9,33,3
gnd:4153283-1,Evolutionsbiologie,20,7,6,33,3
gnd:4132579-5,Experimentalphysik,21,6,6,33,3
gnd:7679337-0,Facebook,21,4,8,33,3
gnd:4129537-7,Fermentation,26,5,2,33,3
gnd:4018421-3,Fremdheit,24,3,6,33,3
gnd:4274490-8,Geistesleben,22,2,9,33,3
gnd:4431631-8,Generation 2,21,4,8,33,3
gnd:4071796-3,Gesetzliche Krankenversicherung,24,2,7,33,3
gnd:4022392-9,Gruppendynamik,17,6,10,33,3
gnd:4024076-9,Heilpflanzen,24,1,8,33,3
gnd:4072811-0,Ingenieurstudium,21,7,5,33,3
gnd:4127678-4,Institutionalisierung,18,5,10,33,3
gnd:4501977-0,Internationaler Arbeitsmarkt,19,7,7,33,3
gnd:4027446-9,Internationales Privatrecht,21,4,8,33,3
gnd:4162244-3,Investitionsentscheidung,20,4,9,33,3
gnd:4114056-4,Italienisch,20,5,8,33,3
gnd:4162897-4,Junge Frau,22,3,8,33,3
gnd:4073315-4,Katholische Soziallehre,20,5,8,33,3
gnd:4164821-3,Kommutative Algebra,26,6,1,33,3
gnd:4165423-7,Kraftfahrzeugbau,20,12,1,33,3
gnd:4165549-7,Kreatives Denken,22,5,6,33,3
gnd:4033481-8,Küstenschutz,21,10,2,33,3
gnd:7705503-2,LGBT,27,3,3,33,3
gnd:4130355-6,Lie-Algebra,22,7,4,33,3
gnd:4038662-4,Mensch-Maschine-System,25,5,3,33,3
gnd:4169436-3,Menschheit,25,4,4,33,3
gnd:4707308-1,Nanodraht,26,5,2,33,3
gnd:7618094-3,Nanophotonik,28,4,1,33,3
gnd:7601901-9,Neuromarketing,18,1,14,33,3
gnd:7529822-3,Positive Psychologie,20,6,7,33,3
gnd:4274473-8,Rasterkraftmikroskopie,22,8,3,33,3
gnd:4048579-1,Raumfahrzeug,20,10,3,33,3
gnd:4048755-6,Rechtsanwalt,20,5,8,33,3
gnd:4129195-5,Rechtsstaat,23,4,6,33,3
gnd:4049029-4,Region,25,4,4,33,3
gnd:4275671-6,Regionale Identität,25,3,5,33,3
gnd:4049078-6,Rehabilitation,20,2,11,33,3
gnd:4054390-0,Selbstbestimmungsrecht,23,2,8,33,3
gnd:4055861-7,Sozialordnung,22,4,7,33,3
gnd:4056415-0,Sportpsychologie,21,4,8,33,3
gnd:4077722-4,Sprachkompetenz,24,2,7,33,3
gnd:4056656-0,Staatskirchenrecht,19,2,12,33,3
gnd:4056837-4,Stahlbau,20,10,3,33,3
gnd:4183215-2,Steuersystem,19,4,10,33,3
gnd:4057472-6,Steuerung,24,6,3,33,3
gnd:4418290-9,Systemdenken,23,5,5,33,3
gnd:4140901-2,Systemtechnik,27,5,1,33,3
gnd:4185105-5,Theoriebildung,20,4,9,33,3
gnd:4185549-8,Titandioxid,24,6,3,33,3
gnd:4061842-0,Unlauterer Wettbewerb,19,4,10,33,3
gnd:4063491-7,Vielteilchensystem,21,7,5,33,3
gnd:4064354-2,Wald,19,9,5,33,3
gnd:4189574-5,Weltbürgertum,18,2,13,33,3
gnd:4066475-2,Wirtschaftsordnung,18,6,9,33,3
gnd:4129186-4,Zufriedenheit,20,5,8,33,3
gnd:4043173-3,Öffentlicher Haushalt,20,2,11,33,3
gnd:4138445-3,Ökumene,22,3,8,33,3
gnd:4057760-0,Stoßwelle,29,4,0,33,2
gnd:4141299-0,Ackerschmalwand,20,4,8,32,3
gnd:4000464-8,Adel,18,4,10,32,3
gnd:4130267-9,Algorithmische Geometrie,23,7,2,32,3
gnd:4001276-1,Allgemeine Geschäftsbedingungen,23,3,6,32,3
gnd:4139374-0,Architektur (Informatik),25,2,5,32,3
gnd:4130545-0,Autorschaft,25,3,4,32,3
gnd:4128022-2,Bericht,23,2,7,32,3
gnd:4006311-2,Bewegung,24,2,6,32,3
gnd:4125243-3,Biogeochemie,20,10,2,32,3
gnd:4402897-0,Bose-Einstein-Kondensation,24,7,1,32,3
gnd:4008240-4,Brief,18,4,10,32,3
gnd:4009987-8,Chirurgie,21,5,6,32,3
gnd:4121094-3,Christliche Sozialethik,16,3,13,32,3
gnd:4010141-1,Christologie,16,4,12,32,3
gnd:4007524-2,Das Böse,17,2,13,32,3
gnd:4012211-6,Dieselmotor,23,4,5,32,3
gnd:4014360-0,Elektronisches Bauelement,27,4,1,32,3
gnd:4014692-3,Energie,26,4,2,32,3
gnd:4014712-5,Energiemarkt,20,5,7,32,3
gnd:4153201-6,Europäisierung,17,3,12,32,3
gnd:4016409-3,Familienerziehung,16,6,10,32,3
gnd:4212226-0,Finanzdienstleistung,22,1,9,32,3
gnd:4134834-5,Funktionenraum,25,5,2,32,3
gnd:1041864515,Geschichtspolitik,16,2,14,32,3
gnd:4020822-9,Grundwasserverschmutzung,28,3,1,32,3
gnd:4123377-3,Heterogene Katalyse,21,8,3,32,3
gnd:4027296-5,Interferometrie,25,4,3,32,3
gnd:4162065-3,Internationale Wirtschaftspolitik,20,5,7,32,3
gnd:4194649-2,Jugendforschung,17,4,11,32,3
gnd:4029929-6,Katastrophe,28,3,1,32,3
gnd:4030426-7,Keynessche Theorie,22,4,6,32,3
gnd:4125387-5,Klimagerechtes Bauen,27,3,2,32,3
gnd:4128252-8,Kommunikationsprotokoll,23,5,4,32,3
gnd:4165986-7,Kulturphilosophie,21,6,5,32,3
gnd:4224496-1,Laserstrahlung,20,10,2,32,3
gnd:4034873-8,Lebensmittelchemie,25,4,3,32,3
gnd:4114402-8,Lerntheorie,18,4,10,32,3
gnd:4074272-6,Literarisches Leben,19,1,12,32,3
gnd:4036597-9,Luftverkehr,22,7,3,32,3
gnd:4125154-4,Lumineszenzdiode,22,9,1,32,3
gnd:4125924-5,Metropole,21,6,5,32,3
gnd:4040235-6,Mord,21,3,8,32,3
gnd:4170787-4,Museumskunde,15,8,9,32,3
gnd:4039860-2,Möbel,18,3,11,32,3
gnd:4041456-5,Navier-Stokes-Gleichung,20,8,4,32,3
gnd:4121431-6,Organisationsforschung,20,3,9,32,3
gnd:4044884-8,Patentrecht,19,8,5,32,3
gnd:4076126-5,Physiologische Psychologie,25,2,5,32,3
gnd:4046401-5,Pluralismus,20,5,7,32,3
gnd:4175921-7,Promotion,21,4,7,32,3
gnd:4596545-6,Proteomanalyse,19,7,6,32,3
gnd:4076508-8,Randelemente-Methode,23,5,4,32,3
gnd:4048606-0,Rauschen,21,4,7,32,3
gnd:4137492-7,Repräsentation,22,8,2,32,3
gnd:4050473-6,Roma (Volk),21,3,8,32,3
gnd:4135213-0,Soliton,20,8,4,32,3
gnd:4055760-1,Soziales Lernen,18,8,6,32,3
gnd:4124236-1,Spitzentechnologie,23,8,1,32,3
gnd:4424590-7,Stadtleben,21,5,6,32,3
gnd:4077877-0,Sterbehilfe,23,1,8,32,3
gnd:4183903-1,Subjekt (Philosophie),19,2,11,32,3
gnd:4128144-5,Supercomputer,21,7,4,32,3
gnd:4059219-4,Technische Akustik,21,8,3,32,3
gnd:7595654-8,Transnationale Politik,17,3,12,32,3
gnd:4121813-9,Umwelttoxikologie,21,9,2,32,3
gnd:4117301-6,Unterrichtsplanung,22,2,8,32,3
gnd:4062656-8,Verbrennung,24,5,3,32,3
gnd:4135577-5,Verifikation,26,2,4,32,3
gnd:4138784-3,Verschwörungstheorie,23,3,6,32,3
gnd:4078895-7,Video,23,4,5,32,3
gnd:4063532-6,Villa,24,7,1,32,3
gnd:7693533-4,Windows Azure,19,9,4,32,3
gnd:4126555-5,Wortschatz,17,4,11,32,3
gnd:4117735-6,Zusatzstoff,23,7,2,32,3
gnd:4000135-0,Abgeordneter,16,4,11,31,3
gnd:4247928-9,Adaptives System,21,6,4,31,3
gnd:102321377X,Arabischer Frühling,20,3,8,31,3
gnd:4112560-5,Arbeiter,21,3,7,31,3
gnd:4138356-4,Ausstattung,20,7,4,31,3
gnd:4003990-0,Autorität,16,4,11,31,3
gnd:4004462-2,Bankkaufmann,18,6,7,31,3
gnd:4145589-7,Bioaktive Verbindungen,23,7,1,31,3
gnd:4069941-9,Chemische Verfahrenstechnik,20,9,2,31,3
gnd:4070512-2,DNS,19,7,5,31,3
gnd:4011404-1,Demenz,22,4,5,31,3
gnd:4011457-0,Denkmalschutz,25,4,2,31,3
gnd:4134792-4,Direkte Demokratie,17,5,9,31,3
gnd:4122125-4,Eichtheorie,19,9,3,31,3
gnd:4134933-7,Elektrisches Energiesystem,20,8,3,31,3
gnd:4014241-3,Elektrochemie,21,6,4,31,3
gnd:4014894-4,Entropie,22,6,3,31,3
gnd:4015223-6,Erfindung,17,9,5,31,3
gnd:4408931-4,Euro (Währung),18,3,10,31,3
gnd:4129061-6,Evolutionsgleichung,21,5,5,31,3
gnd:4016443-3,Farbe,24,3,4,31,3
gnd:4018319-1,Freifläche,26,4,1,31,3
gnd:4245202-8,Friedensethik,26,1,4,31,3
gnd:4019841-8,Geistig behinderter Mensch,21,5,5,31,3
gnd:4020511-3,Geschenk,21,2,8,31,3
gnd:4022389-9,Gruppenarbeit,18,4,9,31,3
gnd:4022492-2,Güterverkehr,23,6,2,31,3
gnd:4312250-4,Hochleistungswerkstoff,19,11,1,31,3
gnd:4723056-3,Häusliche Gewalt,21,2,8,31,3
gnd:4026861-5,Industrieroboter,20,8,3,31,3
gnd:4072853-5,Integration (Politik),23,2,6,31,3
gnd:4664707-7,Interreligiöses Lernen,18,4,9,31,3
gnd:4114283-4,Konversationsanalyse,16,3,12,31,3
gnd:4032813-2,Krankenpflege,19,3,9,31,3
gnd:4033552-5,Kulturbeziehungen,22,1,8,31,3
gnd:4035035-6,Legierung,23,7,1,31,3
gnd:4139370-3,Leistungsbeurteilung,21,3,7,31,3
gnd:4074164-3,Lernmotivation,16,6,9,31,3
gnd:4036557-8,Luftfahrt,23,6,2,31,3
gnd:4130803-7,Magnetohydrodynamik,22,3,6,31,3
gnd:4687059-3,Malware,23,5,3,31,3
gnd:4074660-4,Medienpolitik,18,5,8,31,3
gnd:4561097-6,Mikrosensor,21,7,3,31,3
gnd:4379691-6,Narrativität,17,6,8,31,3
gnd:4041418-8,Naturstoff,24,6,1,31,3
gnd:4044874-5,Patent,22,5,4,31,3
gnd:4045388-1,Petri-Netz,21,7,3,31,3
gnd:4137185-9,Pluralistische Gesellschaft,14,5,12,31,3
gnd:4046781-8,Popmusik,20,3,8,31,3
gnd:4123986-6,Produktionswirtschaft,16,4,11,31,3
gnd:4047505-0,Prospektion,23,7,1,31,3
gnd:4047516-5,Prostitution,20,3,8,31,3
gnd:1138303283,Radikalisierung,17,6,8,31,3
gnd:4455020-0,Regionale Kooperation,15,11,5,31,3
gnd:4076600-7,Regionale Mobilität,23,5,3,31,3
gnd:4051038-4,Russisch,17,4,10,31,3
gnd:4077162-3,Schriftlichkeit,15,6,10,31,3
gnd:4053964-7,Schwermetallbelastung,24,4,3,31,3
gnd:4055759-5,Soziales Handeln,22,1,8,31,3
gnd:4057625-5,Stochastische Optimierung,26,3,2,31,3
gnd:4212277-6,Teamentwicklung,19,3,9,31,3
gnd:4185100-6,Theoretische Mechanik,22,6,3,31,3
gnd:4311513-5,Transgene Pflanzen,23,7,1,31,3
gnd:4061835-3,UNIX,22,6,3,31,3
gnd:4127664-4,Verfolgung,20,3,8,31,3
gnd:4063206-4,Versicherungswirtschaft,18,4,9,31,3
gnd:4678688-0,Weblog,20,7,4,31,3
gnd:4064152-1,Währungspolitik,15,5,11,31,3
gnd:7845187-5,iOS,25,4,2,31,3
gnd:4141482-2,Älterer Mensch,21,2,8,31,3
gnd:1028331568,Anthropozän,24,4,2,30,3
gnd:4275311-9,Antirassismus,17,3,10,30,3
gnd:7692236-4,Arduino-Plattform,26,3,1,30,3
gnd:4135603-2,Asymmetrische Synthese,21,4,5,30,3
gnd:4193985-2,Authentizität,23,4,3,30,3
gnd:4069034-9,Automatisches Beweisverfahren,18,8,4,30,3
gnd:4144220-9,Bayes-Entscheidungstheorie,21,8,1,30,3
gnd:4145576-9,Binnenmarkt,16,4,10,30,3
gnd:4007379-8,Bodenkunde,21,6,3,30,3
gnd:4112837-0,Bruchmechanik,25,3,2,30,3
gnd:4069722-8,Bürgertum,13,3,14,30,3
gnd:4121084-0,Chemieanlage,18,11,1,30,3
gnd:4199710-4,Computeranimation,21,6,3,30,3
gnd:4135391-2,Daten,20,7,3,30,3
gnd:4011412-0,Demographie,21,4,5,30,3
gnd:4014162-7,Elastomer,20,8,2,30,3
gnd:4113411-4,Elektrische Energietechnik,18,9,3,30,3
gnd:4113456-4,Erdbebensicherheit,22,5,3,30,3
gnd:4016419-6,Familienrecht,19,3,8,30,3
gnd:4017848-1,Formale Sprache,23,6,1,30,3
gnd:4123220-3,Fraktal,21,5,4,30,3
gnd:4155435-8,Friedensforschung,20,3,7,30,3
gnd:4480033-2,Functional Food,20,4,6,30,3
gnd:4020759-6,Gesundheitserziehung,20,4,6,30,3
gnd:4019558-2,Grafikdesign,20,5,5,30,3
gnd:4020642-7,Gründung,18,3,9,30,3
gnd:4209328-4,Higgs-Teilchen,24,3,3,30,3
gnd:4026776-3,Industrialisierung,23,3,4,30,3
gnd:4072798-1,Infinitesimalrechnung,22,3,5,30,3
gnd:4161678-9,Informationsverarbeitung,21,2,7,30,3
gnd:4138369-2,Integrationstheorie,20,5,5,30,3
gnd:4073136-4,Justiz,22,3,5,30,3
gnd:4114166-0,Kennzahl,22,6,2,30,3
gnd:4139923-7,Kohärenz,19,9,2,30,3
gnd:4032326-2,Konvergenz,23,5,2,30,3
gnd:4125709-1,Kunsttherapie,16,2,12,30,3
gnd:4034831-3,Leben,23,5,2,30,3
gnd:4478933-6,Lehr-Lern-Forschung,19,4,7,30,3
gnd:4035254-7,Leistungssport,13,2,15,30,3
gnd:4167434-0,Leseerziehung,23,1,6,30,3
gnd:4167616-6,Liebesbeziehung,20,3,7,30,3
gnd:4036020-9,Literaturkritik,22,2,6,30,3
gnd:7681721-0,Lithium-Ionen-Akkumulator,18,8,4,30,3
gnd:4074450-4,Magnetfeld,23,5,2,30,3
gnd:4136439-9,Markenimage,20,3,7,30,3
gnd:4623124-9,Medienökonomie,20,5,5,30,3
gnd:4131042-1,Mikrowellentechnik,19,5,6,30,3
gnd:4075108-9,Museumspädagogik,20,3,7,30,3
gnd:4139085-4,Männerbild,19,5,6,30,3
gnd:4421423-6,Nachkriegszeit,18,4,8,30,3
gnd:4390818-4,Optimierungsproblem,23,5,2,30,3
gnd:4045836-2,Phonologie,16,3,11,30,3
gnd:4498129-6,Professionalität,13,8,9,30,3
gnd:4126412-5,Psychische Gesundheit,18,5,7,30,3
gnd:4126218-9,Qualitatives Interview,18,3,9,30,3
gnd:4048765-9,Rechtsanwendung,17,4,9,30,3
gnd:4115719-9,Reformpädagogik,13,5,12,30,3
gnd:4051148-0,Sachenrecht,22,2,6,30,3
gnd:4137830-1,Sanktion,20,2,8,30,3
gnd:4053848-5,Schwein,21,3,6,30,3
gnd:4054021-2,Science-Fiction-Literatur,12,8,10,30,3
gnd:4055731-5,Segregation (Soziologie),23,3,4,30,3
gnd:4077459-4,Singularität (Mathematik),21,4,5,30,3
gnd:4316406-7,Sprachförderung,17,7,6,30,3
gnd:4126697-3,Stadt (Motiv),20,3,7,30,3
gnd:4077832-0,Standortplanung,23,5,2,30,3
gnd:4382353-1,Starke Kopplung,19,7,4,30,3
gnd:4116621-8,Stilistik,19,3,8,30,3
gnd:4057887-2,Straßenbau,22,5,3,30,3
gnd:4184535-3,Tausch,19,2,9,30,3
gnd:4117192-5,Textgeschichte,18,4,8,30,3
gnd:4078260-8,Thermochemie,22,6,2,30,3
gnd:4126056-9,Thermodynamische Eigenschaft,20,6,4,30,3
gnd:4060131-6,Tierschutz,23,3,4,30,3
gnd:4060355-6,Toleranz,22,2,6,30,3
gnd:4117281-4,Umweltchemikalie,18,9,3,30,3
gnd:4063696-3,Völkerrechtlicher Vertrag,17,6,7,30,3
gnd:4138608-5,Wassernutzung,18,8,4,30,3
gnd:4121905-3,Wasserstoffenergietechnik,22,6,2,30,3
gnd:4258104-7,Wissenschaftliche Weiterbildung,16,3,11,30,3
gnd:4396352-3,Währungskrise,19,3,8,30,3
gnd:4067547-6,Zellkultur,18,8,4,30,3
gnd:4006902-3,Biosynthese,21,9,0,30,2
gnd:4192723-0,Fiktion,17,0,13,30,2
gnd:4026152-9,Humanökologie,26,4,0,30,2
gnd:4164695-2,Kolloid,22,8,0,30,2
gnd:4189399-2,Weibliche Jugend,25,0,5,30,2
gnd:4002528-7,Araber,21,3,5,29,3
gnd:4308572-6,Architekturkritik,24,4,1,29,3
gnd:4126634-1,Asymptotik,19,5,5,29,3
gnd:4003788-5,Auslandsstudium,18,3,8,29,3
gnd:4003953-5,Automatentheorie,21,6,2,29,3
gnd:4069227-9,Begabtenförderung,15,5,9,29,3
gnd:4145177-6,Beweistheorie,18,4,7,29,3
gnd:4145596-4,Bioenergie,25,2,2,29,3
gnd:4007842-5,Botanik,23,2,4,29,3
gnd:4010781-4,Curriculum,14,4,11,29,3
gnd:4197730-0,Datenintegration,16,6,7,29,3
gnd:4011130-1,Datennetz,21,5,3,29,3
gnd:4136339-5,Dünnschichttechnik,24,3,2,29,3
gnd:4014228-0,Elektrizitätswirtschaft,19,3,7,29,3
gnd:4130667-3,Emanzipation,16,3,10,29,3
gnd:4015479-8,Erzieher,16,7,6,29,3
gnd:4456110-6,Extrasolarer Planet,25,2,2,29,3
gnd:4016172-9,Fachhochschule,21,2,6,29,3
gnd:4125037-0,Flexibilität,18,5,6,29,3
gnd:4071279-5,Flüssigkristall,22,6,1,29,3
gnd:4128271-1,Fragebogen,10,10,9,29,3
gnd:4018183-2,Französische Revolution,19,4,6,29,3
gnd:4244891-8,Frauenforschung,20,2,7,29,3
gnd:4071487-1,Frühjudentum,18,3,8,29,3
gnd:4196324-6,Führungskräfteentwicklung,16,4,9,29,3
gnd:4020202-1,Geodäsie,19,9,1,29,3
gnd:4020871-0,Gewerblicher Rechtsschutz,14,6,9,29,3
gnd:4139943-2,Hamiltonsches System,18,8,3,29,3
gnd:4023248-7,Handelspolitik,20,3,6,29,3
gnd:4025188-3,Hochbau,15,7,7,29,3
gnd:4027058-0,Innenpolitik,18,4,7,29,3
gnd:4122228-3,Judenvernichtung (Motiv),16,5,8,29,3
gnd:4028893-6,Jugendkriminalität,14,6,9,29,3
gnd:4165245-9,Kooperatives Lernen,17,5,7,29,3
gnd:4830502-9,Kryptoanalyse,22,4,3,29,3
