LabelNorm,RawLabelExample,NumDistinctIDs,TotalCount,Entropy_bits,NormalizedEntropy,HHI,DominantID,DominantCount,DominantShare
bildnerisches gestalten,Bildnerisches Gestalten,1,10,-0.0,0.0,1.0,gnd:4006626-5,10,1.0
bildsegmentierung,Bildsegmentierung,1,10,-0.0,0.0,1.0,gnd:4145448-0,10,1.0
bildsensor,Bildsensor,1,10,-0.0,0.0,1.0,gnd:4495594-7,10,1.0
bildungstourismus,Bildungstourismus,1,10,-0.0,0.0,1.0,gnd:4399758-2,10,1.0
binaurales hören,Binaurales Hören,1,10,-0.0,0.0,1.0,gnd:4145556-3,10,1.0
bindungswirkung,Bindungswirkung,1,10,-0.0,0.0,1.0,gnd:4112766-3,10,1.0
bioalkohol,Bioalkohol,1,10,-0.0,0.0,1.0,gnd:4206022-9,10,1.0
bioanorganische chemie,Bioanorganische Chemie,1,10,-0.0,0.0,1.0,gnd:4126727-8,10,1.0
biologisches lebensmittel,Biologisches Lebensmittel,1,10,-0.0,0.0,1.0,gnd:4428726-4,10,1.0
biomassevergasung,Biomassevergasung,1,10,-0.0,0.0,1.0,gnd:7598676-0,10,1.0
biophotonik,Biophotonik,1,10,-0.0,0.0,1.0,gnd:7616461-5,10,1.0
bioverbundwerkstoff,Bioverbundwerkstoff,1,10,-0.0,0.0,1.0,gnd:1113031921,10,1.0
bohrloch,Bohrloch,1,10,-0.0,0.0,1.0,gnd:4277996-0,10,1.0
bonität,Bonität,1,10,-0.0,0.0,1.0,gnd:4146274-9,10,1.0
bootstrap-statistik,Bootstrap-Statistik,1,10,-0.0,0.0,1.0,gnd:4139168-8,10,1.0
broiler,Broiler,1,10,-0.0,0.0,1.0,gnd:4274237-7,10,1.0
bronzezeit,Bronzezeit,1,10,-0.0,0.0,1.0,gnd:4008357-3,10,1.0
bruder,Bruder,1,10,-0.0,0.0,1.0,gnd:4146729-2,10,1.0
bundesstaat,Bundesstaat,1,10,-0.0,0.0,1.0,gnd:4009006-1,10,1.0
bus (informatik),Bus (Informatik),1,10,-0.0,0.0,1.0,gnd:4122982-4,10,1.0
carsharing,Carsharing,1,10,-0.0,0.0,1.0,gnd:4326831-6,10,1.0
charisma,Charisma,1,10,-0.0,0.0,1.0,gnd:4009779-1,10,1.0
chemischer prozess,Chemischer Prozess,1,10,-0.0,0.0,1.0,gnd:4147636-0,10,1.0
chicanos,Chicanos,1,10,-0.0,0.0,1.0,gnd:4069953-5,10,1.0
chip,Chip,1,10,-0.0,0.0,1.0,gnd:4197163-2,10,1.0
chirale verbindungen,Chirale Verbindungen,1,10,-0.0,0.0,1.0,gnd:4348527-3,10,1.0
cochlear-implantat,Cochlear-Implantat,1,10,-0.0,0.0,1.0,gnd:4127103-8,10,1.0
computerindustrie,Computerindustrie,1,10,-0.0,0.0,1.0,gnd:4148256-6,10,1.0
curriculumentwicklung,Curriculumentwicklung,1,10,-0.0,0.0,1.0,gnd:4070157-8,10,1.0
datenerfassung,Datenerfassung,1,10,-0.0,0.0,1.0,gnd:4011123-4,10,1.0
detail,Detail,1,10,-0.0,0.0,1.0,gnd:4137867-2,10,1.0
detektion,Detektion,1,10,-0.0,0.0,1.0,gnd:4462534-0,10,1.0
devops,DevOps,1,10,-0.0,0.0,1.0,gnd:1133086942,10,1.0
diagnosis-related-groups-konzept,Diagnosis-related-groups-Konzept,1,10,-0.0,0.0,1.0,gnd:4203459-0,10,1.0
digitale regelung,Digitale Regelung,1,10,-0.0,0.0,1.0,gnd:4012293-1,10,1.0
digitalfilter,Digitalfilter,1,10,-0.0,0.0,1.0,gnd:4070477-4,10,1.0
dimension 4,Dimension 4,1,10,-0.0,0.0,1.0,gnd:4338676-3,10,1.0
dispersion (welle),Dispersion (Welle),1,10,-0.0,0.0,1.0,gnd:4150202-4,10,1.0
dispositiv,Dispositiv,1,10,-0.0,0.0,1.0,gnd:7632874-0,10,1.0
dissipation,Dissipation,1,10,-0.0,0.0,1.0,gnd:4346728-3,10,1.0
disziplin,Disziplin,1,10,-0.0,0.0,1.0,gnd:4150265-6,10,1.0
disziplinierung,Disziplinierung,1,10,-0.0,0.0,1.0,gnd:4113326-2,10,1.0
dokumentverarbeitung,Dokumentverarbeitung,1,10,-0.0,0.0,1.0,gnd:4234488-8,10,1.0
dramaturgie,Dramaturgie,1,10,-0.0,0.0,1.0,gnd:4124796-6,10,1.0
drogentherapie,Drogentherapie,1,10,-0.0,0.0,1.0,gnd:4122122-9,10,1.0
dschihadismus,Dschihadismus,1,10,-0.0,0.0,1.0,gnd:117546435X,10,1.0
dynamische geomorphologie,Dynamische Geomorphologie,1,10,-0.0,0.0,1.0,gnd:4132461-4,10,1.0
dynamisches verhalten,Dynamisches Verhalten,1,10,-0.0,0.0,1.0,gnd:4140475-0,10,1.0
e-sport,E-Sport,1,10,-0.0,0.0,1.0,gnd:1024265765,10,1.0
echtzeitprogrammierung,Echtzeitprogrammierung,1,10,-0.0,0.0,1.0,gnd:4048695-3,10,1.0
eclipse (programmierumgebung),Eclipse (Programmierumgebung),1,10,-0.0,0.0,1.0,gnd:4768065-9,10,1.0
effizienter algorithmus,Effizienter Algorithmus,1,10,-0.0,0.0,1.0,gnd:4125422-3,10,1.0
ehekonflikt,Ehekonflikt,1,10,-0.0,0.0,1.0,gnd:4113379-1,10,1.0
einwohner,Einwohner,1,10,-0.0,0.0,1.0,gnd:4151439-7,10,1.0
eisenkomplexe,Eisenkomplexe,1,10,-0.0,0.0,1.0,gnd:4222910-8,10,1.0
elektrische energieverteilung,Elektrische Energieverteilung,1,10,-0.0,0.0,1.0,gnd:4123127-2,10,1.0
elektrizitätsverbrauch,Elektrizitätsverbrauch,1,10,-0.0,0.0,1.0,gnd:4136749-2,10,1.0
elektrochemische eigenschaft,Elektrochemische Eigenschaft,1,10,-0.0,0.0,1.0,gnd:4344251-1,10,1.0
elektroencephalogramm,Elektroencephalogramm,1,10,-0.0,0.0,1.0,gnd:4070747-7,10,1.0
elektromagnet,Elektromagnet,1,10,-0.0,0.0,1.0,gnd:4151832-9,10,1.0
elektronenstrahl,Elektronenstrahl,1,10,-0.0,0.0,1.0,gnd:4151894-9,10,1.0
elektronikschrott,Elektronikschrott,1,10,-0.0,0.0,1.0,gnd:4324135-9,10,1.0
elementarbereich,Elementarbereich,1,10,-0.0,0.0,1.0,gnd:4151987-5,10,1.0
elementarbildung,Elementarbildung,1,10,-0.0,0.0,1.0,gnd:4151988-7,10,1.0
elternzeit,Elternzeit,1,10,-0.0,0.0,1.0,gnd:4127643-7,10,1.0
energiepflanzen,Energiepflanzen,1,10,-0.0,0.0,1.0,gnd:4473008-1,10,1.0
energiequelle,Energiequelle,1,10,-0.0,0.0,1.0,gnd:4014720-4,10,1.0
entsalzung,Entsalzung,1,10,-0.0,0.0,1.0,gnd:4124842-9,10,1.0
entspannung,Entspannung,1,10,-0.0,0.0,1.0,gnd:4014917-1,10,1.0
entwicklungsfinanzierung,Entwicklungsfinanzierung,1,10,-0.0,0.0,1.0,gnd:4454600-2,10,1.0
epos,Epos,1,10,-0.0,0.0,1.0,gnd:4015065-3,10,1.0
erdrutsch,Erdrutsch,1,10,-0.0,0.0,1.0,gnd:4152709-4,10,1.0
erdölbohrung,Erdölbohrung,1,10,-0.0,0.0,1.0,gnd:4459007-6,10,1.0
erforschung,Erforschung,1,10,-0.0,0.0,1.0,gnd:4152745-8,10,1.0
erlebnis,Erlebnis,1,10,-0.0,0.0,1.0,gnd:4134679-8,10,1.0
erwachsener (18-25 jahre),Erwachsener (18-25 Jahre),1,10,-0.0,0.0,1.0,gnd:4303267-9,10,1.0
erzählforschung,Erzählforschung,1,10,-0.0,0.0,1.0,gnd:4152968-6,10,1.0
ess- und trinksitte,Ess- und Trinksitte,1,10,-0.0,0.0,1.0,gnd:4015556-0,10,1.0
europawahl,Europawahl,1,10,-0.0,0.0,1.0,gnd:4113482-5,10,1.0
euterentzündung,Euterentzündung,1,10,-0.0,0.0,1.0,gnd:4153233-8,10,1.0
exkursion,Exkursion,1,10,-0.0,0.0,1.0,gnd:4121233-2,10,1.0
expansion,Expansion,1,10,-0.0,0.0,1.0,gnd:4247031-6,10,1.0
fahrbahndecke,Fahrbahndecke,1,10,-0.0,0.0,1.0,gnd:4135102-2,10,1.0
fahrwerk,Fahrwerk,1,10,-0.0,0.0,1.0,gnd:4016319-2,10,1.0
familienbildung,Familienbildung,1,10,-0.0,0.0,1.0,gnd:4132679-9,10,1.0
familiengerichtsverfahren,Familiengerichtsverfahren,1,10,-0.0,0.0,1.0,gnd:4016413-5,10,1.0
familienkonflikt,Familienkonflikt,1,10,-0.0,0.0,1.0,gnd:4123184-3,10,1.0
fantastische literatur,Fantastische Literatur,1,10,-0.0,0.0,1.0,gnd:4126324-8,10,1.0
fassadengestaltung,Fassadengestaltung,1,10,-0.0,0.0,1.0,gnd:4113527-1,10,1.0
feder,Feder,1,10,-0.0,0.0,1.0,gnd:4016583-8,10,1.0
feministische philosophie,Feministische Philosophie,1,10,-0.0,0.0,1.0,gnd:4127504-4,10,1.0
fernstudium,Fernstudium,1,10,-0.0,0.0,1.0,gnd:4016865-7,10,1.0
festkörper-nmr-spektroskopie,Festkörper-NMR-Spektroskopie,1,10,-0.0,0.0,1.0,gnd:4713583-9,10,1.0
feuerwehr,Feuerwehr,1,10,-0.0,0.0,1.0,gnd:4017013-5,10,1.0
filmtechnik,Filmtechnik,1,10,-0.0,0.0,1.0,gnd:4017144-9,10,1.0
finanzanalyse,Finanzanalyse,1,10,-0.0,0.0,1.0,gnd:4133000-6,10,1.0
finanzdienstleistungsaufsicht,Finanzdienstleistungsaufsicht,1,10,-0.0,0.0,1.0,gnd:4741959-3,10,1.0
finanzinnovation,Finanzinnovation,1,10,-0.0,0.0,1.0,gnd:4124975-6,10,1.0
finanzkontrolle,Finanzkontrolle,1,10,-0.0,0.0,1.0,gnd:4125981-6,10,1.0
firewall,Firewall,1,10,-0.0,0.0,1.0,gnd:4386332-2,10,1.0
fluoreszenz-resonanz-energie-transfer,Fluoreszenz-Resonanz-Energie-Transfer,1,10,-0.0,0.0,1.0,gnd:4773018-3,10,1.0
flüssiger zustand,Flüssiger Zustand,1,10,-0.0,0.0,1.0,gnd:4336025-7,10,1.0
flüssigkeitschromatographie,Flüssigkeitschromatographie,1,10,-0.0,0.0,1.0,gnd:4017622-8,10,1.0
formale semantik,Formale Semantik,1,10,-0.0,0.0,1.0,gnd:4122144-8,10,1.0
forschungsreise,Forschungsreise,1,10,-0.0,0.0,1.0,gnd:4017916-3,10,1.0
fotoionisation,Fotoionisation,1,10,-0.0,0.0,1.0,gnd:4174506-1,10,1.0
fremdenverkehrsgeografie,Fremdenverkehrsgeografie,1,10,-0.0,0.0,1.0,gnd:4122150-3,10,1.0
futtermittel,Futtermittel,1,10,-0.0,0.0,1.0,gnd:4019014-6,10,1.0
fuzzy-logisches schließen,Fuzzy-logisches Schließen,1,10,-0.0,0.0,1.0,gnd:4659944-7,10,1.0
fußballbundesliga,Fußballbundesliga,1,10,-0.0,0.0,1.0,gnd:4155736-0,10,1.0
führer,Führer,1,10,-0.0,0.0,1.0,gnd:4155569-7,10,1.0
gebietszerlegungsmethode,Gebietszerlegungsmethode,1,10,-0.0,0.0,1.0,gnd:4309232-9,10,1.0
gefüge (werkstoffkunde),Gefüge (Werkstoffkunde),1,10,-0.0,0.0,1.0,gnd:4169819-8,10,1.0
gefühlsempfindung,Gefühlsempfindung,1,10,-0.0,0.0,1.0,gnd:4156269-0,10,1.0
gehölze,Gehölze,1,10,-0.0,0.0,1.0,gnd:4129241-8,10,1.0
gehörlosigkeit,Gehörlosigkeit,1,10,-0.0,0.0,1.0,gnd:4059132-3,10,1.0
gemeinnützige organisation,Gemeinnützige Organisation,1,10,-0.0,0.0,1.0,gnd:4251871-4,10,1.0
gemeinwesen,Gemeinwesen,1,10,-0.0,0.0,1.0,gnd:4544259-9,10,1.0
genealogie,Genealogie,1,10,-0.0,0.0,1.0,gnd:4020097-8,10,1.0
generische programmierung,Generische Programmierung,1,10,-0.0,0.0,1.0,gnd:4431718-9,10,1.0
geruch,Geruch,1,10,-0.0,0.0,1.0,gnd:4020433-9,10,1.0
gesetzgebungskompetenz,Gesetzgebungskompetenz,1,10,-0.0,0.0,1.0,gnd:4071795-1,10,1.0
gesundheitsschutz,Gesundheitsschutz,1,10,-0.0,0.0,1.0,gnd:4127850-1,10,1.0
gewaltenteilung,Gewaltenteilung,1,10,-0.0,0.0,1.0,gnd:4071817-7,10,1.0
gewaltkriminalität,Gewaltkriminalität,1,10,-0.0,0.0,1.0,gnd:4157234-8,10,1.0
gewinnverlagerung,Gewinnverlagerung,1,10,-0.0,0.0,1.0,gnd:4020918-0,10,1.0
glasfaserverstärkter kunststoff,Glasfaserverstärkter Kunststoff,1,10,-0.0,0.0,1.0,gnd:4021156-3,10,1.0
glasherstellung,Glasherstellung,1,10,-0.0,0.0,1.0,gnd:4157441-2,10,1.0
globales lernen,Globales Lernen,1,10,-0.0,0.0,1.0,gnd:4668206-5,10,1.0
gotteslehre,Gotteslehre,1,10,-0.0,0.0,1.0,gnd:4123306-2,10,1.0
grafikprozessor,Grafikprozessor,1,10,-0.0,0.0,1.0,gnd:4582114-8,10,1.0
green-it,Green-IT,1,10,-0.0,0.0,1.0,gnd:7717106-8,10,1.0
gruppenring,Gruppenring,1,10,-0.0,0.0,1.0,gnd:4158469-7,10,1.0
gräser,Gräser,1,10,-0.0,0.0,1.0,gnd:4021764-4,10,1.0
hafen,Hafen,1,10,-0.0,0.0,1.0,gnd:4022859-9,10,1.0
hagiografie,Hagiografie,1,10,-0.0,0.0,1.0,gnd:4022930-0,10,1.0
handelshemmnis,Handelshemmnis,1,10,-0.0,0.0,1.0,gnd:4023242-6,10,1.0
harmonie,Harmonie,1,10,-0.0,0.0,1.0,gnd:4127802-1,10,1.0
harmonische schwingung,Harmonische Schwingung,1,10,-0.0,0.0,1.0,gnd:4159123-9,10,1.0
hass,Hass,1,10,-0.0,0.0,1.0,gnd:4023606-7,10,1.0
hebräisch,Hebräisch,1,10,-0.0,0.0,1.0,gnd:4023922-6,10,1.0
heiligtum,Heiligtum,1,10,-0.0,0.0,1.0,gnd:4072395-1,10,1.0
helfender beruf,Helfender Beruf,1,10,-0.0,0.0,1.0,gnd:4126932-9,10,1.0
high throughput screening,High throughput screening,1,10,-0.0,0.0,1.0,gnd:4596131-1,10,1.0
histologie,Histologie,1,10,-0.0,0.0,1.0,gnd:4025092-1,10,1.0
historikerstreit (1986-1989),Historikerstreit (1986-1989),1,10,-0.0,0.0,1.0,gnd:4203188-6,10,1.0
historische umweltforschung,Historische Umweltforschung,1,10,-0.0,0.0,1.0,gnd:4291560-0,10,1.0
hochkultur,Hochkultur,1,10,-0.0,0.0,1.0,gnd:4139946-8,10,1.0
hochqualifizierter beruf,Hochqualifizierter Beruf,1,10,-0.0,0.0,1.0,gnd:4291007-9,10,1.0
homophobie,Homophobie,1,10,-0.0,0.0,1.0,gnd:4688835-4,10,1.0
hplc,HPLC,1,10,-0.0,0.0,1.0,gnd:4072641-1,10,1.0
humanbiologie,Humanbiologie,1,10,-0.0,0.0,1.0,gnd:4160775-2,10,1.0
humanoider roboter,Humanoider Roboter,1,10,-0.0,0.0,1.0,gnd:7576811-2,10,1.0
hyperbolische geometrie,Hyperbolische Geometrie,1,10,-0.0,0.0,1.0,gnd:4161041-6,10,1.0
hypertext,Hypertext,1,10,-0.0,0.0,1.0,gnd:4239975-0,10,1.0
hörschädigung,Hörschädigung,1,10,-0.0,0.0,1.0,gnd:4134997-0,10,1.0
hörspiel,Hörspiel,1,10,-0.0,0.0,1.0,gnd:4025435-5,10,1.0
identitätskrise,Identitätskrise,1,10,-0.0,0.0,1.0,gnd:4113988-4,10,1.0
immissionsschutz,Immissionsschutz,1,10,-0.0,0.0,1.0,gnd:4026611-4,10,1.0
immobilienanlage,Immobilienanlage,1,10,-0.0,0.0,1.0,gnd:4120474-8,10,1.0
immunsystem,Immunsystem,1,10,-0.0,0.0,1.0,gnd:4026643-6,10,1.0
individualisierte medizin,Individualisierte Medizin,1,10,-0.0,0.0,1.0,gnd:7660544-9,10,1.0
information-retrieval-system,Information-Retrieval-System,1,10,-0.0,0.0,1.0,gnd:4670557-0,10,1.0
infrarot,Infrarot,1,10,-0.0,0.0,1.0,gnd:4161686-8,10,1.0
inhomogenes medium,Inhomogenes Medium,1,10,-0.0,0.0,1.0,gnd:4228459-4,10,1.0
inkorrekt gestelltes problem,Inkorrekt gestelltes Problem,1,10,-0.0,0.0,1.0,gnd:4186951-5,10,1.0
innerdeutsche beziehungen,Innerdeutsche Beziehungen,1,10,-0.0,0.0,1.0,gnd:4027068-3,10,1.0
innerstaatliches recht,Innerstaatliches Recht,1,10,-0.0,0.0,1.0,gnd:4161814-2,10,1.0
instationäre strömung,Instationäre Strömung,1,10,-0.0,0.0,1.0,gnd:4132734-2,10,1.0
integration (mathematik),Integration (Mathematik),1,10,-0.0,0.0,1.0,gnd:4072852-3,10,1.0
interdependenz,Interdependenz,1,10,-0.0,0.0,1.0,gnd:4114036-9,10,1.0
interessenkollision,Interessenkollision,1,10,-0.0,0.0,1.0,gnd:4027285-0,10,1.0
internationale handelsschiedsgerichtsbarkeit,Internationale Handelsschiedsgerichtsbarkeit,1,10,-0.0,0.0,1.0,gnd:4132605-2,10,1.0
internationalismus,Internationalismus,1,10,-0.0,0.0,1.0,gnd:4027462-7,10,1.0
islamische bank,Islamische Bank,1,10,-0.0,0.0,1.0,gnd:4272560-4,10,1.0
islamische religionspädagogik,Islamische Religionspädagogik,1,10,-0.0,0.0,1.0,gnd:7637858-5,10,1.0
isotopengeochemie,Isotopengeochemie,1,10,-0.0,0.0,1.0,gnd:4136262-7,10,1.0
josephson-kontakt,Josephson-Kontakt,1,10,-0.0,0.0,1.0,gnd:4162777-5,10,1.0
jugendstrafvollzug,Jugendstrafvollzug,1,10,-0.0,0.0,1.0,gnd:4028944-8,10,1.0
jüdische literatur,Jüdische Literatur,1,10,-0.0,0.0,1.0,gnd:4332690-0,10,1.0
kalkulation,Kalkulation,1,10,-0.0,0.0,1.0,gnd:4029339-7,10,1.0
kaltes plasma,Kaltes Plasma,1,10,-0.0,0.0,1.0,gnd:4248658-0,10,1.0
kanalcodierung,Kanalcodierung,1,10,-0.0,0.0,1.0,gnd:4163183-3,10,1.0
kapitalbeschaffung,Kapitalbeschaffung,1,10,-0.0,0.0,1.0,gnd:4163261-8,10,1.0
katalytische oxidation,Katalytische Oxidation,1,10,-0.0,0.0,1.0,gnd:4163425-1,10,1.0
kernkraftwerk,Kernkraftwerk,1,10,-0.0,0.0,1.0,gnd:4030329-9,10,1.0
kerntechnik,Kerntechnik,1,10,-0.0,0.0,1.0,gnd:4134381-5,10,1.0
kindertraining,Kindertraining,1,10,-0.0,0.0,1.0,gnd:4163863-3,10,1.0
klient,Klient,1,10,-0.0,0.0,1.0,gnd:4114228-7,10,1.0
kläranlage,Kläranlage,1,10,-0.0,0.0,1.0,gnd:4030910-1,10,1.0
knotentheorie,Knotentheorie,1,10,-0.0,0.0,1.0,gnd:4164318-5,10,1.0
kognitive semantik,Kognitive Semantik,1,10,-0.0,0.0,1.0,gnd:4618915-4,10,1.0
kolonialmacht,Kolonialmacht,1,10,-0.0,0.0,1.0,gnd:4164711-7,10,1.0
kommunales unternehmen,Kommunales Unternehmen,1,10,-0.0,0.0,1.0,gnd:4123543-5,10,1.0
komplexe funktion,Komplexe Funktion,1,10,-0.0,0.0,1.0,gnd:4217733-9,10,1.0
konfuzianismus,Konfuzianismus,1,10,-0.0,0.0,1.0,gnd:4032089-3,10,1.0
konjunkturpolitik,Konjunkturpolitik,1,10,-0.0,0.0,1.0,gnd:4032128-9,10,1.0
kontextanalyse,Kontextanalyse,1,10,-0.0,0.0,1.0,gnd:4129240-6,10,1.0
kontextuelle theologie,Kontextuelle Theologie,1,10,-0.0,0.0,1.0,gnd:4204798-5,10,1.0
kontrastive syntax,Kontrastive Syntax,1,10,-0.0,0.0,1.0,gnd:4073711-1,10,1.0
kooperatives verhalten,Kooperatives Verhalten,1,10,-0.0,0.0,1.0,gnd:4123556-3,10,1.0
korrelation,Korrelation,1,10,-0.0,0.0,1.0,gnd:4165343-9,10,1.0
kosmische hintergrundstrahlung,Kosmische Hintergrundstrahlung,1,10,-0.0,0.0,1.0,gnd:4165370-1,10,1.0
kosmologisches modell,Kosmologisches Modell,1,10,-0.0,0.0,1.0,gnd:4330709-7,10,1.0
kosovo-krieg,Kosovo-Krieg,1,10,-0.0,0.0,1.0,gnd:4547508-8,10,1.0
kraftfahrzeugabgas,Kraftfahrzeugabgas,1,10,-0.0,0.0,1.0,gnd:4032664-0,10,1.0
krankheit (motiv),Krankheit (Motiv),1,10,-0.0,0.0,1.0,gnd:4114304-8,10,1.0
kreditgenossenschaft,Kreditgenossenschaft,1,10,-0.0,0.0,1.0,gnd:4032934-3,10,1.0
kriegerdenkmal,Kriegerdenkmal,1,10,-0.0,0.0,1.0,gnd:4215743-2,10,1.0
kronzeuge,Kronzeuge,1,10,-0.0,0.0,1.0,gnd:4123581-2,10,1.0
kubernetes,Kubernetes,1,10,-0.0,0.0,1.0,gnd:1153019000,10,1.0
kult,Kult,1,10,-0.0,0.0,1.0,gnd:4033535-5,10,1.0
kulturpsychologie,Kulturpsychologie,1,10,-0.0,0.0,1.0,gnd:4033586-0,10,1.0
kunstsoziologie,Kunstsoziologie,1,10,-0.0,0.0,1.0,gnd:4033673-6,10,1.0
körpertherapie,Körpertherapie,1,10,-0.0,0.0,1.0,gnd:4114249-4,10,1.0
küche,Küche,1,10,-0.0,0.0,1.0,gnd:4129463-4,10,1.0
lagerhaltung,Lagerhaltung,1,10,-0.0,0.0,1.0,gnd:4034081-8,10,1.0
lagerstätte,Lagerstätte,1,10,-0.0,0.0,1.0,gnd:4039443-8,10,1.0
lagerung,Lagerung,1,10,-0.0,0.0,1.0,gnd:4354980-9,10,1.0
layout,Layout,1,10,-0.0,0.0,1.0,gnd:4269003-1,10,1.0
lebensphilosophie,Lebensphilosophie,1,10,-0.0,0.0,1.0,gnd:4138347-3,10,1.0
lebensschutz (ethik),Lebensschutz (Ethik),1,10,-0.0,0.0,1.0,gnd:4225978-2,10,1.0
lebesgue-integral,Lebesgue-Integral,1,10,-0.0,0.0,1.0,gnd:4034949-4,10,1.0
leistung,Leistung,1,10,-0.0,0.0,1.0,gnd:4132608-8,10,1.0
leistungslohn,Leistungslohn,1,10,-0.0,0.0,1.0,gnd:4035239-0,10,1.0
lernaufgabe,Lernaufgabe,1,10,-0.0,0.0,1.0,gnd:4167387-6,10,1.0
lernbehindertenpädagogik,Lernbehindertenpädagogik,1,10,-0.0,0.0,1.0,gnd:4133163-1,10,1.0
lernforschung,Lernforschung,1,10,-0.0,0.0,1.0,gnd:4191456-9,10,1.0
lernwerkstatt,Lernwerkstatt,1,10,-0.0,0.0,1.0,gnd:4349380-4,10,1.0
lie-theorie,Lie-Theorie,1,10,-0.0,0.0,1.0,gnd:4251836-2,10,1.0
lithiumbatterie,Lithiumbatterie,1,10,-0.0,0.0,1.0,gnd:4167901-5,10,1.0
liturgik,Liturgik,1,10,-0.0,0.0,1.0,gnd:4128506-2,10,1.0
luftfahrtrecht,Luftfahrtrecht,1,10,-0.0,0.0,1.0,gnd:4168243-9,10,1.0
lärm,Lärm,1,10,-0.0,0.0,1.0,gnd:4034046-6,10,1.0
machtergreifung,Machtergreifung,1,10,-0.0,0.0,1.0,gnd:4074421-8,10,1.0
magnetoelektronik,Magnetoelektronik,1,10,-0.0,0.0,1.0,gnd:4532095-0,10,1.0
magnetosphäre,Magnetosphäre,1,10,-0.0,0.0,1.0,gnd:4132479-1,10,1.0
makromolekulare chemie,Makromolekulare Chemie,1,10,-0.0,0.0,1.0,gnd:4168684-6,10,1.0
managed care,Managed Care,1,10,-0.0,0.0,1.0,gnd:4461436-6,10,1.0
markenschutz,Markenschutz,1,10,-0.0,0.0,1.0,gnd:4168904-5,10,1.0
markov-ketten-monte-carlo-verfahren,Markov-Ketten-Monte-Carlo-Verfahren,1,10,-0.0,0.0,1.0,gnd:4508520-1,10,1.0
marktmechanismus,Marktmechanismus,1,10,-0.0,0.0,1.0,gnd:4139127-5,10,1.0
marktverhalten,Marktverhalten,1,10,-0.0,0.0,1.0,gnd:4135561-1,10,1.0
martingaltheorie,Martingaltheorie,1,10,-0.0,0.0,1.0,gnd:4168982-3,10,1.0
mass customization,Mass Customization,1,10,-0.0,0.0,1.0,gnd:4460479-8,10,1.0
masse (physik),Masse (Physik),1,10,-0.0,0.0,1.0,gnd:4169025-4,10,1.0
massenpsychologie,Massenpsychologie,1,10,-0.0,0.0,1.0,gnd:4037879-2,10,1.0
materialflusssystem,Materialflusssystem,1,10,-0.0,0.0,1.0,gnd:4169080-1,10,1.0
mathcad,Mathcad,1,10,-0.0,0.0,1.0,gnd:4417846-3,10,1.0
maßnahme,Maßnahme,1,10,-0.0,0.0,1.0,gnd:4200802-5,10,1.0
meeresgeologie,Meeresgeologie,1,10,-0.0,0.0,1.0,gnd:4038316-7,10,1.0
mehrere komplexe variable,Mehrere komplexe Variable,1,10,-0.0,0.0,1.0,gnd:4169285-8,10,1.0
mehrgitterverfahren,Mehrgitterverfahren,1,10,-0.0,0.0,1.0,gnd:4038376-3,10,1.0
memory-legierung,Memory-Legierung,1,10,-0.0,0.0,1.0,gnd:4120726-9,10,1.0
messgerät,Messgerät,1,10,-0.0,0.0,1.0,gnd:4038825-6,10,1.0
metaanalyse,Metaanalyse,1,10,-0.0,0.0,1.0,gnd:4169552-5,10,1.0
metabolismus,Metabolismus,1,10,-0.0,0.0,1.0,gnd:4169554-9,10,1.0
migrantenliteratur,Migrantenliteratur,1,10,-0.0,0.0,1.0,gnd:7610482-5,10,1.0
mikrometerbereich,Mikrometerbereich,1,10,-0.0,0.0,1.0,gnd:4774350-5,10,1.0
mikroreaktor,Mikroreaktor,1,10,-0.0,0.0,1.0,gnd:4786310-9,10,1.0
mimik,Mimik,1,10,-0.0,0.0,1.0,gnd:4039395-1,10,1.0
minimalfläche,Minimalfläche,1,10,-0.0,0.0,1.0,gnd:4127814-8,10,1.0
mischkristall,Mischkristall,1,10,-0.0,0.0,1.0,gnd:4170112-4,10,1.0
missbrauchsverbot,Missbrauchsverbot,1,10,-0.0,0.0,1.0,gnd:4123774-2,10,1.0
mitochondrium,Mitochondrium,1,10,-0.0,0.0,1.0,gnd:4124939-2,10,1.0
modifizierung,Modifizierung,1,10,-0.0,0.0,1.0,gnd:4299539-5,10,1.0
mongodb,MongoDB,1,10,-0.0,0.0,1.0,gnd:7724020-0,10,1.0
monotheismus,Monotheismus,1,10,-0.0,0.0,1.0,gnd:4040107-8,10,1.0
moralisches handeln,Moralisches Handeln,1,10,-0.0,0.0,1.0,gnd:4535360-8,10,1.0
mos-fet,MOS-FET,1,10,-0.0,0.0,1.0,gnd:4207266-9,10,1.0
musikpsychologie,Musikpsychologie,1,10,-0.0,0.0,1.0,gnd:4127817-3,10,1.0
musiksoziologie,Musiksoziologie,1,10,-0.0,0.0,1.0,gnd:4040869-3,10,1.0
mängelhaftung,Mängelhaftung,1,10,-0.0,0.0,1.0,gnd:4036886-5,10,1.0
nachrichtenübertragungssystem,Nachrichtenübertragungssystem,1,10,-0.0,0.0,1.0,gnd:4171039-3,10,1.0
nachrüstung (technik),Nachrüstung (Technik),1,10,-0.0,0.0,1.0,gnd:4125874-5,10,1.0
nahfeld,Nahfeld,1,10,-0.0,0.0,1.0,gnd:4312216-4,10,1.0
nanokristall,Nanokristall,1,10,-0.0,0.0,1.0,gnd:7574326-7,10,1.0
